GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "06055","Napa, CA",8,CAEMP25N,400,"23","   Construction","Number of jobs",5782,5867,6059,7020,6904,6903,6301,5778,4725,4165,3990,4219,4804,5330,5917,5653,5760
 "06055","Napa, CA",8,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",11636,11781,11176,11599,12399,12431,12983,13271,12485,12022,12471,12731,13333,13930,13912,13804,14685
 "06055","Napa, CA",8,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",1675,1661,(D),1825,1952,1987,2205,2233,2084,2140,2114,2086,2328,2558,2721,2401,2367
 "06055","Napa, CA",8,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",7936,7750,7980,7788,8095,7756,7818,7765,7436,7527,7314,7459,7579,7914,8089,8029,8042
 "06055","Napa, CA",8,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",1189,1274,1651,1752,1503,1765,1774,1798,1724,1677,1745,1963,2046,2258,2591,2813,2887
 "06055","Napa, CA",8,CAEMP25N,900,"51","   Information","Number of jobs",1136,776,977,925,906,905,950,949,875,867,919,831,841,865,713,640,609
 "06055","Napa, CA",8,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",2284,2503,2485,2402,2560,2721,2839,2874,3130,2930,3057,3052,3065,2953,3011,3168,3226
 "06055","Napa, CA",8,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",3001,3102,3383,3409,3733,3847,3847,3827,3753,3796,3950,3920,3890,4010,4141,4060,4079
 "06055","Napa, CA",8,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",4570,4560,4492,4709,4700,4736,5215,5234,4936,4866,5035,5187,5482,5558,5899,5651,5471
 "06055","Napa, CA",8,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",381,358,353,394,308,296,582,574,577,537,570,698,687,670,665,718,785
 "06055","Napa, CA",8,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",4184,5016,5253,5219,5064,5308,5383,5579,5406,5221,5254,5767,6136,6293,6485,6591,6749
 "06055","Napa, CA",8,CAEMP25N,1500,"61","   Educational services","Number of jobs",1490,1537,1593,1680,1716,1796,1828,1892,1925,1880,1706,1973,1791,1873,1885,1950,1933
 "06055","Napa, CA",8,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",7706,7543,7408,7384,7404,7194,7595,7656,7412,7850,8265,8651,9429,9755,9758,9920,9937
 "06055","Napa, CA",8,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",1640,1709,1710,1728,1617,1689,1688,1787,1651,1662,1732,1828,1870,1871,1893,1950,2087
 "06055","Napa, CA",8,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",8097,7935,8214,8361,8537,8356,9106,9178,8947,9345,10191,10812,11391,12136,12833,12685,12916
 "06055","Napa, CA",8,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",4173,4394,4489,4519,4518,4557,4778,4976,4782,4673,4842,4883,4970,5182,5372,5237,5319
 "06055","Napa, CA",8,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",9560,9694,9718,9657,9771,9814,9923,10169,10428,10294,9939,9938,10060,10143,10613,11095,11198
 "06055","Napa, CA",8,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",290,291,281,265,277,267,265,269,271,292,224,219,223,215,207,219,228
 "06055","Napa, CA",8,CAEMP25N,2002,"...","   Military","Number of jobs",229,230,231,226,212,209,206,214,217,217,214,216,215,210,207,206,202
 "06055","Napa, CA",8,CAEMP25N,2010,"...","   State and local","Number of jobs",9041,9173,9206,9166,9282,9338,9452,9686,9940,9785,9501,9503,9622,9718,10199,10670,10768
 "06055","Napa, CA",8,CAEMP25N,2011,"...","    State government","Number of jobs",3147,3028,2961,2913,2969,3077,3104,3255,3581,3563,3465,3438,3467,3397,3473,3931,3998
 "06055","Napa, CA",8,CAEMP25N,2012,"...","    Local government","Number of jobs",5894,6145,6245,6253,6313,6261,6348,6431,6359,6222,6036,6065,6155,6321,6726,6739,6770
 "06057","Nevada, CA",8,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",47438,48763,49292,50231,51142,52020,53258,52482,50145,49448,50003,49934,51438,52417,52982,54524,55303
 "06057","Nevada, CA",8,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",30384,31515,31356,31445,31732,32285,32656,31909,29784,29516,29708,29789,30909,31488,31916,32599,32984
 "06057","Nevada, CA",8,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",17054,17248,17936,18786,19410,19735,20602,20573,20361,19932,20295,20145,20529,20929,21066,21925,22319
 "06057","Nevada, CA",8,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",607,590,574,564,576,576,628,628,634,644,651,656,662,659,660,653,656
 "06057","Nevada, CA",8,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",16447,16658,17362,18222,18834,19159,19974,19945,19727,19288,19644,19489,19867,20270,20406,21272,21663
 "06057","Nevada, CA",8,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",675,680,673,636,623,613,682,695,671,680,687,691,691,692,699,693,703
 "06057","Nevada, CA",8,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",46763,48083,48619,49595,50519,51407,52576,51787,49474,48768,49316,49243,50747,51725,52283,53831,54600
 "06057","Nevada, CA",8,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",41443,42548,42749,43826,44805,45733,46770,45892,43836,42865,43554,43630,44777,45823,46174,47577,48369
 "06057","Nevada, CA",8,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",450,441,368,405,414,424,461,425,369,395,399,418,438,473,416,416,400
 "06057","Nevada, CA",8,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",146,139,134,113,168,171,190,233,206,225,205,275,(D),(D),(D),312,328
 "06057","Nevada, CA",8,CAEMP25N,300,"22","   Utilities","Number of jobs",107,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06057","Nevada, CA",8,CAEMP25N,400,"23","   Construction","Number of jobs",5886,5971,5679,6005,6727,6926,6856,6180,5174,4776,4773,4929,5043,5185,5209,5431,5557
 "06057","Nevada, CA",8,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",2707,2452,2383,2569,2562,2534,2711,2616,2557,2371,2457,2432,2219,2167,2111,2180,2223
 "06057","Nevada, CA",8,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",880,859,789,(D),780,(D),811,758,717,753,812,855,(D),(D),(D),(D),(D)
 "06057","Nevada, CA",8,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",5915,5999,5883,5795,5823,6019,6010,5807,5494,5178,5273,5342,5378,5484,5577,5674,5658
 "06057","Nevada, CA",8,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",671,(D),(D),659,(D),692,(D),(D),(D),(D),(D),(D),(D),640,673,755,765
 "06057","Nevada, CA",8,CAEMP25N,900,"51","   Information","Number of jobs",573,576,642,653,707,688,717,712,681,635,619,610,624,617,606,627,620
 "06057","Nevada, CA",8,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",2118,2101,2116,2109,1881,1887,1980,2111,2229,2078,2031,1989,1959,1818,1795,1934,2005
 "06057","Nevada, CA",8,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",2524,2619,2765,3013,3355,3454,3490,3364,3242,3369,3513,3440,3467,3510,3450,3668,3758
 "06057","Nevada, CA",8,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",3637,3589,3817,4068,4129,4309,4758,4876,4655,4614,4501,4437,4379,4347,4501,4533,4534
 "06057","Nevada, CA",8,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",37,38,47,85,86,79,82,108,93,60,54,58,84,89,97,119,110
 "06057","Nevada, CA",8,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",2570,2844,2855,2646,2575,2760,2655,2456,2440,2330,2326,2177,2316,2441,2292,2480,2496
 "06057","Nevada, CA",8,CAEMP25N,1500,"61","   Educational services","Number of jobs",645,668,802,855,729,759,721,814,931,939,935,911,980,1067,1020,1038,963
 "06057","Nevada, CA",8,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",4286,4480,4719,4736,4820,4805,4916,5090,5127,5109,5163,5265,5796,5892,6215,6359,6420
 "06057","Nevada, CA",8,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",1765,1846,1880,1920,1867,1994,2299,2366,2453,2565,2660,2462,2705,2451,2386,2556,2662
 "06057","Nevada, CA",8,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",3192,3591,3571,3722,3796,3720,3620,3498,3197,3404,3566,3545,3617,4060,3968,3981,4196
 "06057","Nevada, CA",8,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",3334,3547,3552,3606,3684,3642,3698,3731,3576,3395,3553,3734,3898,4332,4569,4691,4855
 "06057","Nevada, CA",8,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",5320,5535,5870,5769,5714,5674,5806,5895,5638,5903,5762,5613,5970,5902,6109,6254,6231
 "06057","Nevada, CA",8,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",426,434,413,400,379,380,378,389,390,439,384,368,361,356,369,377,371
 "06057","Nevada, CA",8,CAEMP25N,2002,"...","   Military","Number of jobs",175,175,175,172,163,160,156,161,162,160,157,157,155,150,148,147,147
 "06057","Nevada, CA",8,CAEMP25N,2010,"...","   State and local","Number of jobs",4719,4926,5282,5197,5172,5134,5272,5345,5086,5304,5221,5088,5454,5396,5592,5730,5713
 "06057","Nevada, CA",8,CAEMP25N,2011,"...","    State government","Number of jobs",226,218,183,181,155,147,145,148,152,158,144,126,498,525,481,531,539
 "06057","Nevada, CA",8,CAEMP25N,2012,"...","    Local government","Number of jobs",4493,4708,5099,5016,5017,4987,5127,5197,4934,5146,5077,4962,4956,4871,5111,5199,5174
 "06059","Orange, CA",8,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",1841585,1846234,1885916,1930599,1980809,2017131,2033370,1998599,1899261,1882775,1919034,1970646,2027186,2088043,2159851,2206171,2252645
 "06059","Orange, CA",8,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",1507177,1502419,1521665,1547588,1581819,1606739,1598974,1565012,1452827,1435527,1453982,1497924,1539982,1579931,1628793,1669988,1705177
 "06059","Orange, CA",8,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",334408,343815,364251,383011,398990,410392,434396,433587,446434,447248,465052,472722,487204,508112,531058,536183,547468
 "06059","Orange, CA",8,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",307,280,256,244,240,231,243,240,234,231,227,224,228,226,231,229,230
 "06059","Orange, CA",8,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",334101,343535,363995,382767,398750,410161,434153,433347,446200,447017,464825,472498,486976,507886,530827,535954,547238
 "06059","Orange, CA",8,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",6162,7150,7092,5442,3535,3533,3335,2872,2572,2423,1948,1738,1751,1705,1480,1509,1551
 "06059","Orange, CA",8,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",1835423,1839084,1878824,1925157,1977274,2013598,2030035,1995727,1896689,1880352,1917086,1968908,2025435,2086338,2158371,2204662,2251094
 "06059","Orange, CA",8,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",1675422,1674259,1719027,1766960,1819282,1853869,1868102,1832840,1737671,1724522,1765091,1818312,1874585,1932583,2000091,2041486,2087009
 "06059","Orange, CA",8,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",1698,1612,1725,2343,2117,1914,2001,1882,1528,1497,1749,1507,1634,1655,1549,1435,1139
 "06059","Orange, CA",8,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",2191,1920,2372,2260,2608,2919,3364,4735,4469,5427,4410,5856,6151,5579,5529,5575,6056
 "06059","Orange, CA",8,CAEMP25N,300,"22","   Utilities","Number of jobs",3633,3697,3692,3779,3684,3743,4030,4280,4250,4223,4244,4265,3884,3477,3469,3496,3684
 "06059","Orange, CA",8,CAEMP25N,400,"23","   Construction","Number of jobs",104993,103206,108911,119591,130407,136627,132195,118704,100896,93087,94697,97998,104181,110026,118493,126182,131847
 "06059","Orange, CA",8,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",220392,201361,191735,192867,192286,192809,187495,181972,165451,160587,163603,168782,169036,169539,167821,167650,171099
 "06059","Orange, CA",8,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",96643,94478,97803,98167,99884,101194,107392,105865,97779,95232,97319,96299,98377,106923,106309,99303,100574
 "06059","Orange, CA",8,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",188763,190736,195604,193661,199292,201167,202331,194708,180166,176907,178805,180043,184824,186921,190923,190356,191426
 "06059","Orange, CA",8,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",34006,33008,32345,33489,33419,33510,35712,34936,33249,31794,33294,34290,35218,36590,44860,51600,53353
 "06059","Orange, CA",8,CAEMP25N,900,"51","   Information","Number of jobs",47314,42481,40269,39800,39541,37945,36820,36285,33863,31551,30595,30869,32132,31376,32543,33150,34346
 "06059","Orange, CA",8,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",110481,114164,127097,138380,143478,139302,135441,128396,132728,128179,137479,139916,143266,139449,144564,147564,152800
 "06059","Orange, CA",8,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",91110,94750,104288,114765,125828,131991,133108,129863,128107,131866,134870,133195,136308,141049,143646,146090,149310
 "06059","Orange, CA",8,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",159687,160380,165026,169028,172805,179987,188626,191890,182231,182288,186098,190758,194340,203026,211289,213651,210478
 "06059","Orange, CA",8,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",41530,37942,35832,31899,31474,30300,29639,28660,26887,25156,25154,26020,28549,31831,32739,37622,39444
 "06059","Orange, CA",8,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",148078,159489,161402,162964,170882,175579,171910,164040,147796,156216,155619,164443,170606,176764,179501,185955,193058
 "06059","Orange, CA",8,CAEMP25N,1500,"61","   Educational services","Number of jobs",23501,24760,28529,29229,30369,32193,32513,34692,35699,37274,37958,38300,41815,44092,45464,46413,47669
 "06059","Orange, CA",8,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",122724,126259,132760,137580,138333,144064,149919,155422,158151,162065,165622,180696,188403,193429,203134,209155,217367
 "06059","Orange, CA",8,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",52857,53162,52360,52444,52073,52263,54757,56387,54365,55081,56695,60294,63101,66265,69238,70319,72466
 "06059","Orange, CA",8,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",126677,128182,132860,137612,141424,145608,147716,149952,144252,143507,148588,151651,156798,161766,168565,175618,180531
 "06059","Orange, CA",8,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",99144,102672,104417,107102,109378,110754,113133,110171,105804,102585,108292,113130,115962,122826,130455,130352,130362
 "06059","Orange, CA",8,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",160001,164825,159797,158197,157992,159729,161933,162887,159018,155830,151995,150596,150850,153755,158280,163176,164085
 "06059","Orange, CA",8,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",11752,11935,12152,12118,11662,11667,11695,11768,11730,12617,11612,11147,11037,11038,11266,11395,11375
 "06059","Orange, CA",8,CAEMP25N,2002,"...","   Military","Number of jobs",6134,6329,6292,6056,5920,5694,5484,5628,5673,5628,5283,5377,5517,5316,5158,5128,5099
 "06059","Orange, CA",8,CAEMP25N,2010,"...","   State and local","Number of jobs",142115,146561,141353,140023,140410,142368,144754,145491,141615,137585,135100,134072,134296,137401,141856,146653,147611
 "06059","Orange, CA",8,CAEMP25N,2011,"...","    State government","Number of jobs",23154,24476,24904,24654,24305,24577,25040,25278,25061,25662,26186,26597,26937,28252,29799,31625,31486
 "06059","Orange, CA",8,CAEMP25N,2012,"...","    Local government","Number of jobs",118961,122085,116449,115369,116105,117791,119714,120213,116554,111923,108914,107475,107359,109149,112057,115028,116125
 "06061","Placer, CA",8,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",162891,167315,177209,187764,193387,198024,202794,198859,189096,187227,189950,195128,204048,210418,218962,227747,234015
 "06061","Placer, CA",8,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",124171,126536,133390,139790,141936,145362,146846,143443,133244,132649,134182,139420,146520,151955,158729,166641,171644
 "06061","Placer, CA",8,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",38720,40779,43819,47974,51451,52662,55948,55416,55852,54578,55768,55708,57528,58463,60233,61106,62371
 "06061","Placer, CA",8,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",1444,1396,1341,1287,1285,1255,1334,1297,1270,1250,1224,1185,1193,1186,1181,1170,1175
 "06061","Placer, CA",8,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",37276,39383,42478,46687,50166,51407,54614,54119,54582,53328,54544,54523,56335,57277,59052,59936,61196
 "06061","Placer, CA",8,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",1791,1748,1753,1682,1578,1521,1599,1530,1483,1477,1451,1409,1434,1438,1425,1400,1419
 "06061","Placer, CA",8,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",161100,165567,175456,186082,191809,196503,201195,197329,187613,185750,188499,193719,202614,208980,217537,226347,232596
 "06061","Placer, CA",8,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",145304,149578,158409,168278,173656,177629,181590,177314,168382,167366,170654,176096,184808,190837,199116,207181,213027
 "06061","Placer, CA",8,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",300,325,437,525,525,272,298,390,378,374,376,345,382,336,304,339,340
 "06061","Placer, CA",8,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",254,229,292,244,249,299,292,353,334,427,347,502,508,506,562,693,731
 "06061","Placer, CA",8,CAEMP25N,300,"22","   Utilities","Number of jobs",494,499,500,508,544,700,802,724,683,660,681,723,776,(D),(D),915,987
 "06061","Placer, CA",8,CAEMP25N,400,"23","   Construction","Number of jobs",19254,20009,22223,23072,22941,22198,20912,18171,14680,13575,13125,13819,15104,15830,17427,19194,20395
 "06061","Placer, CA",8,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",12432,11005,10307,11562,10344,9800,9509,8904,8047,7607,7613,7349,7360,7396,7783,7822,7143
 "06061","Placer, CA",8,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",3770,3927,4009,4104,4382,5015,5156,5282,5181,4987,4901,5370,5341,5692,6006,5472,5485
 "06061","Placer, CA",8,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",21740,22942,24461,25468,26193,27336,28042,26400,24464,23945,24980,25834,27029,28173,27876,27972,28269
 "06061","Placer, CA",8,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",3850,3710,3493,3650,3802,4087,4061,3796,3905,4042,3766,3821,4152,(D),(D),5882,5720
 "06061","Placer, CA",8,CAEMP25N,900,"51","   Information","Number of jobs",3226,3237,3244,3441,3430,3607,3298,3128,3235,3222,3121,3067,2978,3010,3335,3238,3163
 "06061","Placer, CA",8,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",7857,8916,10054,10950,12362,12756,13547,13908,14581,13825,14764,15250,15736,15115,15614,16590,16803
 "06061","Placer, CA",8,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",8565,9239,10548,12356,14257,14684,14759,14274,13869,14067,14164,13695,14348,14862,15149,15611,16239
 "06061","Placer, CA",8,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",9767,10518,11861,13108,14090,14385,14968,15136,14265,14462,14685,14995,15666,15968,16565,17163,17408
 "06061","Placer, CA",8,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",2416,1871,1903,1292,1031,1030,999,1149,1201,1323,1351,1436,1630,1758,1841,1886,2150
 "06061","Placer, CA",8,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",10112,9998,10678,11172,9934,10321,10378,10515,9432,9398,9230,9504,10094,12000,13562,14120,14813
 "06061","Placer, CA",8,CAEMP25N,1500,"61","   Educational services","Number of jobs",2568,2838,2964,3000,3138,3129,3089,3138,3007,3260,3366,3473,3172,3413,3589,3489,3593
 "06061","Placer, CA",8,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",11836,13178,13607,14518,14944,15200,17684,18464,18745,20266,21136,22847,24567,24885,26063,27578,28814
 "06061","Placer, CA",8,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",4164,4584,4817,4951,5309,5426,5477,5971,5800,5799,5944,6564,6825,6732,6727,7167,7518
 "06061","Placer, CA",8,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",13147,13001,13909,14731,15931,16718,17123,16695,15823,15847,16256,16194,17211,17673,17883,19244,19949
 "06061","Placer, CA",8,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",9552,9552,9102,9626,10250,10666,11196,10916,10752,10280,10848,11308,11929,12357,12963,12806,13507
 "06061","Placer, CA",8,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",15796,15989,17047,17804,18153,18874,19605,20015,19231,18384,17845,17623,17806,18143,18421,19166,19569
 "06061","Placer, CA",8,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",666,692,687,690,693,722,742,752,736,830,720,688,677,673,669,680,718
 "06061","Placer, CA",8,CAEMP25N,2002,"...","   Military","Number of jobs",506,526,549,559,543,549,547,576,585,591,589,599,598,582,580,588,595
 "06061","Placer, CA",8,CAEMP25N,2010,"...","   State and local","Number of jobs",14624,14771,15811,16555,16917,17603,18316,18687,17910,16963,16536,16336,16531,16888,17172,17898,18256
 "06061","Placer, CA",8,CAEMP25N,2011,"...","    State government","Number of jobs",603,372,376,368,369,366,371,327,306,299,267,254,274,231,246,580,734
 "06061","Placer, CA",8,CAEMP25N,2012,"...","    Local government","Number of jobs",14021,14399,15435,16187,16548,17237,17945,18360,17604,16664,16269,16082,16257,16657,16926,17318,17522
 "06063","Plumas, CA",8,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",11134,11315,11263,11506,11505,11514,11379,10586,10165,9928,9501,9383,9488,9559,9563,9586,9765
 "06063","Plumas, CA",8,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",7752,7856,7759,7853,7681,7676,7425,7125,6447,6397,6181,6209,6366,6423,6395,6446,6554
 "06063","Plumas, CA",8,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",3382,3459,3504,3653,3824,3838,3954,3461,3718,3531,3320,3174,3122,3136,3168,3140,3211
 "06063","Plumas, CA",8,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",139,132,122,117,115,113,119,116,113,111,108,104,106,105,107,106,107
 "06063","Plumas, CA",8,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",3243,3327,3382,3536,3709,3725,3835,3345,3605,3420,3212,3070,3016,3031,3061,3034,3104
 "06063","Plumas, CA",8,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",288,217,184,172,171,158,170,136,131,130,133,126,126,127,131,132,132
 "06063","Plumas, CA",8,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",10846,11098,11079,11334,11334,11356,11209,10450,10034,9798,9368,9257,9362,9432,9432,9454,9633
 "06063","Plumas, CA",8,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",8275,8476,8498,8761,8819,8851,8837,8023,7674,7367,7031,6956,7084,7163,7069,7076,7221
 "06063","Plumas, CA",8,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",(D),(D),195,195,(D),(D),(D),(D),174,(D),(D),(D),(D),(D),127,(D),(D)
 "06063","Plumas, CA",8,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",(D),(D),30,30,(D),(D),(D),(D),42,(D),(D),(D),(D),(D),53,(D),(D)
 "06063","Plumas, CA",8,CAEMP25N,300,"22","   Utilities","Number of jobs",154,162,172,173,179,184,174,173,169,159,149,163,165,161,157,166,176
 "06063","Plumas, CA",8,CAEMP25N,400,"23","   Construction","Number of jobs",971,1078,1105,1188,1229,1364,1323,1109,905,783,761,833,771,792,782,777,787
 "06063","Plumas, CA",8,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",819,721,766,793,799,742,758,694,589,552,585,593,597,600,583,622,634
 "06063","Plumas, CA",8,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",107,113,106,109,126,121,125,101,106,99,92,109,118,111,111,98,93
 "06063","Plumas, CA",8,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",1270,1250,1196,1289,1264,1184,1136,1052,1007,964,888,855,844,816,817,818,836
 "06063","Plumas, CA",8,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",280,300,262,247,263,266,257,237,222,222,210,210,237,225,253,228,233
 "06063","Plumas, CA",8,CAEMP25N,900,"51","   Information","Number of jobs",142,128,134,125,121,126,114,92,(D),92,85,76,84,86,76,84,94
 "06063","Plumas, CA",8,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",271,286,297,292,272,281,291,291,316,297,283,258,243,230,251,272,278
 "06063","Plumas, CA",8,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",455,450,516,536,578,555,547,454,462,476,432,393,387,380,399,401,417
 "06063","Plumas, CA",8,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",496,506,496,510,543,562,585,(D),513,495,479,452,(D),462,469,478,473
 "06063","Plumas, CA",8,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06063","Plumas, CA",8,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",(D),(D),(D),(D),(D),(D),(D),390,(D),(D),(D),(D),347,(D),(D),(D),(D)
 "06063","Plumas, CA",8,CAEMP25N,1500,"61","   Educational services","Number of jobs",(D),(D),97,103,113,114,114,100,101,103,140,145,171,194,138,90,90
 "06063","Plumas, CA",8,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",(D),(D),692,709,689,711,727,702,723,711,667,680,814,834,727,722,719
 "06063","Plumas, CA",8,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",346,379,331,364,401,442,437,394,383,394,343,330,334,362,357,359,293
 "06063","Plumas, CA",8,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",971,985,1005,997,836,852,827,810,799,769,745,712,739,744,774,790,861
 "06063","Plumas, CA",8,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",602,625,648,650,657,610,652,588,612,578,579,544,536,552,587,549,603
 "06063","Plumas, CA",8,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",2571,2622,2581,2573,2515,2505,2372,2427,2360,2431,2337,2301,2278,2269,2363,2378,2412
 "06063","Plumas, CA",8,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",384,409,430,429,432,420,397,422,456,471,435,425,413,405,395,388,370
